,Truth,ASR_Predict,asr_acc,asr_wer,right_word
1264,所以我想請問一下局長這邊,所後的全問下居早這邊,0.416666666666667,0.583333333333333,"['所', '問', '下', '這邊', '']"
1265,委員也有講到,熊麼為有繳到,0.333333333333333,0.666666666666667,"['有', '到', '']"
1266,還是有什麼其他的方式,還是有什麼其他的發式,0.9,0.1,"['還是有什麼其他的', '式', '']"
1267,單位或者人員啦,為過的人員啊,0.285714285714286,0.714285714285714,"['人員', '']"
1268,對全台灣的這些,水全台灣的這些,0.857142857142857,0.142857142857143,"['全台灣的這些', '']"
1269,的能量有限喔我們不可能,那在有線同都可人,0.181818181818182,0.818181818181818,"['有', '可', '']"
1270,就會造成全國,就會走的全果,0.5,0.5,"['就會', '全', '']"
1271,影響到公部門的話,你找了工門,0.125,0.875,"['門', '']"
1272,但是其實國安局,那自只是觀安,0.285714285714286,0.857142857142857,"['是', '安', '']"
1273,你民間單位,明軍都位,0.2,0.8,"['位', '']"
1274,工作上面的內容,但做上面的內容,0.714285714285714,0.285714285714286,"['上面的內容', '']"
1275,情蒐的必要性,請鬆的個必要性,0.666666666666667,0.5,"['的', '必要性', '']"
1276,第七條現在把,第其表現在把,0.666666666666667,0.333333333333333,"['第', '現在把', '']"
1277,這我跟委員報告,這共勞,0.142857142857143,0.857142857142857,"['這', '']"
1278,都會有這個危害,所有助,0.142857142857143,0.857142857142857,"['有', '']"
1279,所以在這方面都,除就班了,0,1,['']
1280,看他們是竊取我們民間的資訊,和他們是竊止我們民間的執訊,0.769230769230769,0.230769230769231,"['他們是竊', '我們民間的', '訊', '']"
1281,如同我們所得知的一些消息,租龍我們所的這一些小息,0.583333333333333,0.5,"['我們所', '的', '一些', '息', '']"
1282,在這方面我們把它列為我們的情蒐重點,是這方面麻對為我們們的親車重點,0.529411764705882,0.529411764705882,"['這方面', '為我們', '的', '重點', '']"
1283,中共對我們的商業的竊密,生動對我們的相業的確密,0.636363636363636,0.363636363636364,"['對我們的', '業的', '密', '']"
1284,還是我們要做民間企業,還是我們要做民間企業,1,0,"['還是我們要做民間企業', '']"
1285,那這部分我們有統合各國安單位,那這不分我們有騰個樂管單位,0.571428571428571,0.428571428571429,"['那這', '分我們有', '單位', '']"
1286,高科技的竊密中共是比較,高科技的清密切這共是比較,0.818181818181818,0.272727272727273,"['高科技的', '密', '共是比較', '']"
1287,這部份我們都會出去逐漸的來,不我們都主器之接的來,0.384615384615385,0.615384615384615,"['我們都', '的來', '']"
1288,我們就是一定來去對他們這個,們就是一也定來去對他們這個,0.923076923076923,0.153846153846154,"['們就是一', '定來去對他們這個', '']"
1289,國安層級有得到一些情蒐,成己有的到一些青銷有,0.363636363636364,0.727272727272727,"['有', '到一些', '']"
1290,不管是政府層級還是民間層級,完的政府深建的面間成解者,0.230769230769231,0.846153846153846,"['政府', '間', '']"
1291,我們現在比較重視就說,的本們秀代別正式就所,0.2,0.9,"['們', '就', '']"
1292,前面稍微有聊到我想這應該不是,前面掃有聊到羅兩在兩,0.357142857142857,0.642857142857143,"['前面', '有聊到', '']"
1293,會應用的設施,天用的這設施,0.666666666666667,0.5,"['用的', '設施', '']"
1294,但是我剛才問的這一塊,但是我剛載問的這一款,0.8,0.2,"['但是我剛', '問的這一', '']"
1295,進入到民間企業裡面可能,進入大明天接裡面可能,0.545454545454545,0.454545454545455,"['進入', '裡面可能', '']"
1296,就是說如果他是直接,從如果他是直接,0.666666666666667,0.333333333333333,"['如果他是直接', '']"
1297,影響的某些民間企業,影響的某些每間企業,0.888888888888889,0.111111111111111,"['影響的某些', '間企業', '']"
1298,或是應用的這一些,這行用的真一修,0.375,0.625,"['用的', '一', '']"
1299,還是政府的資訊嗎對不對,還是政府的資訊把社類,0.636363636363636,0.363636363636364,"['還是政府的資訊', '']"
1300,機密啦就是以跳板,其敏了就是一跳板,0.5,0.5,"['就是', '跳板', '']"
1301,些是屬於公司之間,謝實水更時之間,0.25,0.75,"['之間', '']"
1302,就是類似剛剛我們,就歲類子達我們,0.5,0.5,"['就', '類', '我們', '']"
1303,這種商業種東西有,送相業等東西的,0.375,0.625,"['業', '東西', '']"
1304,也得到一些情資的話,得到家請資的話,0.555555555555556,0.444444444444444,"['得到', '資的話', '']"
1305,這個可能的元件,這個可能的原件,0.857142857142857,0.142857142857143,"['這個可能的', '件', '']"
1306,所以我想應該,這舊務者軍感,0,1,['']
1307,怎麼樣來侵入我們,怎麼要的金我們,0.5,0.5,"['怎麼', '我們', '']"
1308,比較比較嚴重,是著比較嚴重,0.666666666666667,0.333333333333333,"['比較嚴重', '']"
1309,他們侵入我們的,他們進入我們的,0.857142857142857,0.142857142857143,"['他們', '入我們的', '']"
1310,或是說以他們,工手以他們,0.5,0.5,"['以他們', '']"
1311,特別是現在對,這比是設對,0.333333333333333,0.666666666666667,"['是', '對', '']"
1312,委員剛剛關切的幾個問題我們都一直在做業,這名工工具取共平我們的於子死效注意,0.105263157894737,0.947368421052632,"['我們', '']"
1313,哪怕局長一年他做不完我們接著,打到者一年了做管我具的,0.285714285714286,0.714285714285714,"['一年', '做', '我', '']"
1314,各層級政府部門的這些業務,的成績政府部門不再些業務,0.583333333333333,0.416666666666667,"['政府部門', '些業務', '']"
1315,精密工業這方面我們目前,生玉玲把等也是保面網目旋,0.181818181818182,1,"['面', '目', '']"
1316,所以有一些案件的投資阿,所有的案者做投資,0.454545454545455,0.545454545454545,"['所', '有', '的', '投資', '']"
1317,因為可能因為他包了更多台灣,因為可能有到包了更多台灣,0.769230769230769,0.230769230769231,"['因為可能', '包了更多台灣', '']"
1318,這些預算也是針對我們所需要的,所成預算有的針對我所需要,0.571428571428571,0.428571428571429,"['預算', '針對我', '所需要', '']"
1319,影響國安層級一個分類,影想國安成級的一個分類,0.8,0.3,"['影', '國安', '級', '一個分類', '']"
1320,這個嚴謹的這一個,這個嚴謹的這個,0.875,0.125,"['這個嚴謹的這', '個', '']"
1321,這個第七條所新增的這個負荷嗎,這個地記表走新增的這個份的嗎,0.571428571428571,0.428571428571429,"['這個', '新增的這個', '嗎', '']"
1322,可能是因為她涉及的這些業務,北是要的設及個這些因務,0.384615384615385,0.615384615384615,"['是', '的', '這些', '務', '']"
1323,這一個這個觀察,這個這個觀察,0.857142857142857,0.142857142857143,"['這', '個這個觀察', '']"
1324,那以及我們應該做什麼樣情蒐,以及我們改做那緊鬆,0.384615384615385,0.615384615384615,"['以及我們', '做', '']"
1325,也就是說哪一些企業我們,就松哪預就之業,0.272727272727273,0.727272727272727,"['就', '哪', '業', '']"
1326,我們在逐步的強化,呃我的逐步的橋寶,0.5,0.625,"['我', '逐步的', '']"
1327,上面我們現在有辦法因應,上沒我們在辦法因應,0.727272727272727,0.272727272727273,"['上', '我們', '在', '辦法因應', '']"
1328,像剛才講分類的問題,上告了漲分類問題,0.444444444444444,0.555555555555556,"['分類', '問題', '']"
1329,但我也會逐年來做檢討,等有足你了做權討,0.2,0.8,"['做', '討', '']"
1330,民間企業的一個分級,民間企業的的分級,0.777777777777778,0.222222222222222,"['民間企業的', '分級', '']"
1331,應該是要來做一個分類,新改最要來做個分類,0.6,0.4,"['要來做', '個分類', '']"
1332,必須要對他們做更,謝需要對他們做更,0.75,0.25,"['要對他們做更', '']"
1333,目前我就把它放在哪,目學管寶放的,0.222222222222222,0.777777777777778,"['目', '放', '']"
1334,問的就說預算跟編組,順個就所預算分編組,0.555555555555556,0.444444444444444,"['就', '預算', '編組', '']"
1335,所以我想對於這些,所有兩對於這些,0.625,0.375,"['所', '對於這些', '']"
1336,跟我們的國安都有關係,送的國的關係,0.4,0.6,"['的國', '關係', '']"
1337,他算一筆大宗,他專有比大中,0.333333333333333,0.666666666666667,"['他', '大', '']"
1338,我跟委員報告,的各到,0,1,['']
1339,的時候還是會希望都可以,所時希望這些,0.272727272727273,0.727272727272727,"['時', '希望', '']"
1340,來逐支編列,來主是對月,0.2,0.8,"['來', '']"
1341,我想下個會期,所想下會請,0.5,0.5,"['想下', '會', '']"
1342,我們再審預算,所我們在審預算,0.833333333333333,0.333333333333333,"['我們', '審預算', '']"
1343,一定要掌握的,有小夥,0,1,['']
1344,這個只是針對對於這個國家,這個只是針對對於這國家,0.916666666666667,0.083333333333333,"['這個只是針對對於這', '國家', '']"
1345,因為這個大概是全世界現在有一個趨勢,所要這個大單是全世謝現在人一個趨勢,0.705882352941176,0.294117647058824,"['這個大', '是全世', '現在', '一個趨勢', '']"
1346,政府機關的這一個部分的情蒐,政府機關的這一個部分的青鬆已,0.846153846153846,0.230769230769231,"['政府機關的這一個部分的', '']"
1347,看到這一塊我們有足夠的能量,看到這快我們有主夠能量,0.692307692307692,0.307692307692308,"['看到這', '我們有', '夠', '能量', '']"
1348,以及這一個作戰,及這個就載,0.428571428571429,0.571428571428571,"['及這', '個', '']"
1349,來做這件事啦,來做這些事啦,0.833333333333333,0.166666666666667,"['來做這', '事啦', '']"
